X,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,SE_ANNO_CAD_DATA,OBJECTID
-8577186.68453576,4705518.8305039,14002302_14047972_14066822_36001302,14047972,3605.17700195,INDEPENDENCE AVE SW & 23RD ST SW & Ramp-36001302 & OHIO DR SW,13,0fcfd86b3f7006576767c7acbd5ef6aa,1227,,4973772
-8575453.72818088,4710095.26886533,11001502_11036722_11064222_11090152,11036722,2627.33105469,FLORIDA AVE NW & 15TH ST NW & NEW HAMPSHIRE AVE NW & W ST NW,13,f650d9b978e8fcd02049c8d485113d82,5079a,,4973817
-8577695.70630796,4708109.81838988,11002602_11057852,11057852,3849.77392578,M ST NW & 26TH ST NW,13,30ea1085414817fed25b519dabebfaff,1172,,4973827
-8572608.21094399,4715456.08950001,11052062_12052062_15065322,12052062,0,KENNEDY ST NE & KENNEDY ST NW & NORTH CAPITOL ST BN,13,89d321d2689f7ee58ac14351845a8e7c,5201b,,4973851
-8575623.86796501,4708396.01594921,11078712_36002592_36003412,36002592,57.26699829,Ramp-36002592 & SCOTT CIR NW & Ramp-36003412,13,1feedcd37ae88b39cced0d9b09a1396c,1059b,,4973852
-8574439.97824246,4710779.47148261,11033862_11080082,11033862,260.14498901,EUCLID ST NW & SHERMAN AVE NW,13,dd0f59a35b628a450607113aa66d0fcb,5169,,4973853
-8574898.49365677,4709586.52810439,11001302_11084562,11084562,1695.98803711,T ST NW & 13TH ST NW,,3ff323f17ce6d0b1acb0efe63e39c33e,2145,,4973855
-8572608.60654023,4708737.3978885,11068382_12068382_15065322,12068382,0,P ST NE & P ST NW & NORTH CAPITOL ST BN,13,5e611998d1935f1ba9666c6ae6b52ee9,3040,,4973856
-8566869.4779338,4705017.41309998,13003402_13033282_13061162,13003402,570.32299805,34TH ST SE & ELY PL SE & MINNESOTA AVE SE,13,b61cffc1a10801ed77464b3753e6905d,4135,,4973862
-8571665.25987983,4704958.91115225,13000402_13031332,13031332,736.88098145,E ST SE & 4TH ST SE,13,ecc8fda7488f58766d262ec94afd84f1,4010,,4973911
-8569780.70911457,4706612.40197533,12001502_12026912,12026912,2206.20092773,D ST NE & 15TH ST NE,13,e33424ba9c660a93b6560e8b006f25fb,3113,,4973921
-8571427.77783379,4707718.00563725,12000602_12050892,12050892,921.25500488,K ST NE & 6TH ST NE,13,6d3b09264fa72c0daff56caa3ced8541,3076,,4973959
-8580480.42081332,4712141.84222005,11057982_11059602,11057982,2135.06005859,MACOMB ST NW & MASSACHUSETTS AVE NW,13,f17466b19165b6a8492d90887927e1c8,6275,,4973969
-8574908.42353691,4710758.60244439,11001302_11033862,11033862,626.05200195,EUCLID ST NW & 13TH ST NW,,b4f823b305f68631b7dfb303ba888c0e,5035,,4973988
-8563016.66584086,4705893.16691286,12005502_13005502_15031912,15031912,6438.54101563,EAST CAPITOL ST BN & 55TH ST NE & 55TH ST SE,,e6ccdb4a1d685fa88d91b5e773e2e8b3,4175,,4973997
-8574494.2809928,4709373.21849076,11001002_11077672,11001002,2253.75292969,10TH ST NW & S ST NW,,1081ffa68c452105e95dccdd45e3018b,2100,,4974006
-8575157.95747646,4709949.76793765,11001402_11088462,11088462,1655.22497559,V ST NW & 14TH ST NW,13,440cd5c413c6a3f6c6cc586c60883a32,5073,,4974014
-8573122.72096933,4706611.42422484,11026912_11061392_36002542,11061392,0,MITCH SNYDER PL NW & D ST NW & Ramp-36002542,13,dc111eed249698877c2d88f078ac4a46,2011,,4974036
-8571941.69946567,4708165.96841448,12028662_12057852,12028662,621.97698975,DELAWARE AVE NE & M ST NE,13,934f18353cdd428b4093a3cdae5f33cb,3233,,4974043
-8574041.06501049,4706399.58265751,11000702_11069812,11069812,860.39398193,PENNSYLVANIA AVE NW & 7TH ST NW,13,3a8aca38973321198d6004f83726c74a,2066,,4974047
-8584039.98078919,4711684.42517174,11020212_11023502_11097372,11023502,0,CLARA BARTON PKWY NW & CANAL RD NW & CHAIN BRIDGE RD NW,14,a1837a908d97055a829552037fcee19a,6058,,4974059
-8566869.38677357,4706863.3614976,12003402_12015342_58012892,12015342,2289.58203125,BENNING RD NE & 34TH ST NE & Driveway-58012892,13,3a840e22d4966abbf2a85f46704fdab7,4067,,4974071
-8576599.52254811,4707549.96898537,11002002_11047772,11002002,919.97302246,20TH ST NW & I ST NW,,af7d2c6714fbc625e1606c5b666bcd73,1122,,4974076
-8575157.90749843,4708738.73408921,11001402_11068382,11001402,2156.23510742,14TH ST NW & P ST NW,13,5885a67de51314e974320adaaf162f44,1021,,4974081
-8569988.1628283,4705584.13170972,13001402_13047972,13047972,2043.64794922,INDEPENDENCE AVE SE & 14TH ST SE,13,12a2b0c005e15d9805affd3d3574b504,4046e,,4974099
-8574041.08079407,4708949.86379582,11000702_11072862,11072862,1049.60205078,Q ST NW & 7TH ST NW,13,67b492b4f962bd3e428afc7ea8f0b005,3024,,4974124
-8575788.74969619,4705489.20684835,14047972_64063402A*1,14047972,2504.86401367,INDEPENDENCE AVE SW & NATIONAL MALL TRAIL SW,,ee58ebcb09cdb100a057b846dce28741,1250,,4974126
-8574268.81774741,4707136.44916559,11000902_11038612,11038612,1031.55895996,G ST NW & 9TH ST NW,13,edb798bb26c65165d313cb6fa4ba02bd,2071,,4974134
-8572592.63769792,4709770.15221191,12075462_25065323,25065323,753.02600098,NORTH CAPITOL ST NE Service Rd & RHODE ISLAND AVE NE,13,934d59ff4fe6fd521ec2c8193f4ed8b3,3043,,4974138
-8575657.67566478,4713350.04705753,11001602_11088012,11001602,4683.12695313,16TH ST NW & UPSHUR ST NW,13,78623bc051f7e05ad251b623f3ccd4e4,5105,,4974150
-8574728.06477789,4706978.56495142,11001202_11034382,11001202,764.51397705,12TH ST NW & F ST NW,,4bc47c3c8d2cc0e66aca6ecef7190227,2118,,4974156
-8574907.58825804,4713806.33812452,11001302_11009882,11009882,1311.16394043,ALLISON ST NW & 13TH ST NW,,d7946a4bcc10ab96eff230e72e2f806a,5251,,4974171
-8580330.68498604,4713981.17523376,11085182_11095222,11095222,1176.93005371,YUMA ST NW & TENLEY CIR NW,13,59561777ec79a4c36f6544499703f00b,6156b,,4974179
-8575887.91149387,4707719.57441417,11001702_11050892_21050891,11001702,1534.48498535,17TH ST NW & K ST NW Service Rd & K ST NW,13,85d9930e0539052b4001513959511122,1072,,4974187
-8574024.26201365,4718065.82340732,11021322_11070522,11070522,2345.43798828,PINEY BRANCH RD NW & CEDAR ST NW,13,08601bebf1694614bd300f5f1eae7f2f,5236,,4974194
-8575889.34217915,4707551.02675587,11001702_11025152_11047772,11001702,1403.67797852,17TH ST NW & CONNECTICUT AVE NW & I ST NW,13,d617b9067d2ee1c386e5c7f68993a0dd,1064,,4974197
-8573610.54671857,4711594.91779695,11048752_11068832,11048752,1034.78405762,IRVING ST NW & PARK PL NW,13,63784d5f07efdf15ed7e629afb2c9d5f,5161,,4974198
-8570983.58687285,4701928.16235987,13046732_36003592_58012282,58012282,50.39899826,Driveway-58012282 & HOWARD RD SE & Ramp-36003592,13,d6ad2d743366d53f5feab1abd3d22f02,4246,,4974205
-8574155.24405706,4709749.24002462,11000802_11036722,11036722,1372.38793945,FLORIDA AVE NW & 8TH ST NW,13,1cca1fa4dbe75d26afef2bdc0437b2ca,2279,,4974211
-8563994.43419296,4707794.1905137,12004902_12079952,12004902,1528.44995117,49TH ST NE & SHERIFF RD NE,13,ee8d0644e80711ed2729ca436d4b1f31,4085,,4974213
-8563096.09755715,4707930.59959405,12029642_12031982_12079952,12029642,1632.49304199,DIVISION AVE NE & EASTERN AVE NE & SHERIFF RD NE,13,0adf21b9bfd6075527b5c522eb16aca6,4086,,4974214
-8570836.85375668,4707930.86820197,12036722_12092622,12036722,1573.15405273,FLORIDA AVE NE & WEST VIRGINIA AVE NE,,a399fb96980f1ec59089851784184f8e,3151,,4974216
-8573818.36059922,4707568.77640708,11000602_11059602,11000602,1042.87695313,6TH ST NW & MASSACHUSETTS AVE NW,13,2a31abc00786f802bf3250a5e0529302,2049,,4974218
-8579748.47956688,4711297.14479832,11039522_11094052,11039522,1575.15795898,GARFIELD ST NW & WISCONSIN AVE NW,13,3a7442c05a3b3cb8b62f6d22413fb5ae,6138,,4974226
-8578987.39956255,4710838.33766886,11003402_11040762_11059602,11040762,258.19500732,GOLDSBOROUGH AVE NW & 34TH ST NW & MASSACHUSETTS AVE NW,13,35e28779f6fc3e63e31193902d268129,6026,,4974230
-8573635.62154896,4711730.28017695,11052322_11068832_61048752,11052322,235.30700684,KENYON ST NW & PARK PL NW & IRVING ST TRAIL NW,13,7ca1dabc0abe6c73ac141b5bd780b669,5160,,4974231
-8574610.75939185,4709790.5127639,11001102_11087232,11087232,1170.44299316,U ST NW & 11TH ST NW,13,5b5ace5bb823f2df5777a1ec26d22504,2115,,4974237
-8579857.4124278,4708142.56757333,11020212_11020222,11020212,235.18499756,CANAL RD NW & CANAL ROAD ENTRANCE NW,13,b107e7674c48dc5042c0ee2dbce2e420,6160,,4974255
-8581133.74138458,4712827.93712028,11063762_11090702,11063762,1207.18200684,NEBRASKA AVE NW & WARD CIR NW,13,269e703d094d5fcc478473e630650b8b,6157b,,4974270
-8570843.77928028,4698309.33025922,13088592_13092882,13092882,783.54199219,WHEELER RD SE & VALLEY AVE SE,13,e0af0c3922dae67451c39ec4bcff9173,4166,,4974284
-8572610.08871572,4706996.66966937,11059602_12059602_15065322,11059602,0,MASSACHUSETTS AVE NW & MASSACHUSETTS AVE NE & NORTH CAPITOL ST BN,13,16668a85716b3a2e27f7f70618514a50,2215,,4974316
-8581236.3532354,4715964.72246593,11004402_11092692,11004402,4277.89306641,44TH ST NW & WESTERN AVE NW,13,b5f1e66399394d868f9da652a712a69d,6046,,4974318
-8564833.45070541,4706146.75233741,12004402_12015342,12015342,3986.7109375,BENNING RD NE & 44TH ST NE,13,5f26d11e4f0d3cf6806caac9bfb87917,4070,,4974323
-8580931.55616237,4715518.5993516,11043552_11094052,11043552,1176.18200684,HARRISON ST NW & WISCONSIN AVE NW,13,c4923f25993769ee6d7154898fe5db73,6140,,4974372
-8577323.75499482,4708111.17085385,11002402_11057852,11002402,819.92401123,24TH ST NW & M ST NW,13,4adb433d630bce95d7666ed3bc1c6680,1168,,4974375
-8576740.22532566,4709415.62330138,11025152_11036722,11025152,1578.6550293,CONNECTICUT AVE NW & FLORIDA AVE NW,13,a7f4b794ccf552ada58a98da9029c298,1144,,4974386
-8575687.29684818,4711238.32490259,11010792_11062532,11062532,68.47799683,MOUNT PLEASANT ST NW & ARGONNE PL NW,13,5438dd56eb6be6ba1f3e6639a6483629,5092a,,4974405
-8575157.7796877,4708394.21237325,11001402_11063182,11001402,1888.89404297,14TH ST NW & N ST NW,13,3ab1b9ca9491a3407458057065766fb6,1019,,4974415
-8569780.77682586,4705585.23027502,13001502_13047972_36000692,13001502,244.23599243,15TH ST SE & INDEPENDENCE AVE SE & Ramp-36000692,13,06b8ab45aab06451774c32a7295758c8,4046a,,4974418
-8571992.29710263,4705900.92871789,12000202_13000202_15031912,15031912,208.31199646,EAST CAPITOL ST BN & 2ND ST NE & 2ND ST SE,,5e1896babe27682f6d4a5bb9e69659d0,4061,,4974419
-8569622.42968735,4702744.86551097,13001602_13061162,13001602,1458.76599121,16TH ST SE & MINNESOTA AVE SE,13,39f1ada9358ba8a5670fbaba99602f33,4229,,4974424
-8574908.20925409,4711840.09838062,11001302_11068902,11068902,992.17102051,PARK RD NW & 13TH ST NW,,33a782bc2348aec07568c2e374e7932f,5047,,4974438
-8577027.35190113,4708950.85018976,11002202_11072862,11072862,3273.50292969,Q ST NW & 22ND ST NW,13,2f08ecd0382d0acc5367679014bda5b7,1153a,,4974445
-8574610.68122627,4708394.33446324,11001102_11063182,11063182,1517.24304199,N ST NW & 11TH ST NW,13,2c7d6a8054899da1e8397d9333c091a3,2246,,4974467
-8576655.67367168,4712110.05499589,11052972_11068902_11090482,11068902,2465.80908203,PARK RD NW & WALBRIDGE PL NW & KLINGLE RD NW,13,c4cfae2928af9df4e82a42cde0862bb2,6205,,4974479
-8576356.18552355,4708701.83558131,11031202_11059602*1,11031202,92.0059967,DUPONT CIR NW & MASSACHUSETTS AVE NW,13,8be80f77e05259df8669b756a463c2dd,1195c,,4974484
-8578412.05760688,4708101.12074172,11003102_11057852,11003102,288.30499268,31ST ST NW & M ST NW,13,34a6cf1d148812ee2aa38863b5393c14,6016,,4974485
-8569459.64471282,4706400.29983419,12001702_12019822,12019822,2517.44189453,C ST NE & 17TH ST NE,13,2c66797161d7c195f4e8a63eea9fa25d,3118,,4974492
-8576175.92371105,4705489.43602506,14047972_36002752,14047972,2806.62304688,INDEPENDENCE AVE SW & Ramp-36002752,13,a254b7f2ff93dd48cb0b62a409304f4c,1004,,4974500
-8574610.58356167,4707332.39240995,11001102_11042442,11042442,1651.63903809,H ST NW & 11TH ST NW,13,94fc78c56af897d45c1cea1887df69ce,2105,,4974502
-8567722.88615026,4710959.36657585,12015992_12081442,12081442,1186.92895508,SOUTH DAKOTA AVE NE & BLADENSBURG RD NE,13,ce0cbea5d9ff3344ef1ef8836fe1b00c,3146,,4974505
-8574268.48722492,4706225.75988259,11000902_11025352,11000902,273.35299683,9TH ST NW & CONSTITUTION AVE NW,13,7bde8540bfc8cd8c277518c9ac127ba6,2037,,4974510
-8569782.41353052,4704436.06261444,13001502_13069812,13069812,1941.36999512,PENNSYLVANIA AVE SE & 15TH ST SE,13,60b99cb00e6167203ea1a575beb0d63c,4051,,4974521
-8569438.37381206,4713509.26105955,12060582_12089112,12060582,3248.91601563,MICHIGAN AVE NE & VARNUM ST NE,13,6e6e8a325b1dd3b442fdc29987a003cd,3163,,4974523
-8569262.69645082,4706400.44565591,12001802_12019822,12001802,0,18TH ST NE & C ST NE,13,0a902731bbedf0e47f91020ca6e207ea,3127,,4974526
-8570184.22040647,4705388.77491965,13052262_13081382,13052262,399.29598999,KENTUCKY AVE SE & SOUTH CAROLINA AVE SE,13,6842a7b8bf04caf8f5ba5fa20afd459b,4058,,4974549
-8574727.23634444,4708814.81723248,11001202_11075462_36000012_36001442,36001442,99.63600159,Ramp-36001442 & RHODE ISLAND AVE NW & Ramp-36000012 & 12TH ST NW,13,17766b176b7d23fa4b0179054616923f,2129,,4974560
-8572772.18090964,4706438.90531889,11019822_11064282,11064282,171.59899902,NEW JERSEY AVE NW & C ST NW,,76ccccc91d05b952fd78f6dc438dd60c,2091,,4974572
-8578227.6462387,4710026.04349557,11003002_11059602,11059602,4537.47998047,MASSACHUSETTS AVE NW & 30TH ST NW,13,2430c0bcc044195e0f255656743ea542,6013a,,4974580
-8573527.6350438,4697114.15981394,14022552_14058432_14068122,14022552,849.45202637,CHESAPEAKE ST SW & MAGAZINE RD SW & OVERLOOK AVE SW,13,fc5e5970564ad2f34bd29677986a2329,4169,,4974591
-8572354.24399603,4706775.0004566,12024732_12028662,12028662,448.66900635,DELAWARE AVE NE & COLUMBUS CIR NE,13,cd5664b3d69718e8be700b7900f81e33,2169,,4974604
-8574493.90184444,4707719.38340067,11001002_11050892,11050892,1465.81896973,K ST NW & 10TH ST NW,,3689680d3d760817f19c3821b58d2185,2092,,4974626
-8571665.5353099,4705900.84590475,12000402_13000402_15031912,12000402,0,4TH ST NE & 4TH ST SE & EAST CAPITOL ST BN,,01c1ef4fc4e902683747a9445f639f0a,4063,,4974639
-8574610.69908785,4708585.39994977,11001102_11065842,11065842,1548.19702148,O ST NW & 11TH ST NW,13,e995e7edd9c553fcf485102c3eb15347,2253,,4974643
-8571041.51189415,4704243.1171877,13000802_13089892,13000802,1286.62304688,8TH ST SE & VIRGINIA AVE SE,14,c681d21febb0f7887b203bc605f3f2a2,4029,,4974647
-8575551.0775784,4711124.88631891,11001502_11043742,11043742,1319.76904297,HARVARD ST NW & 15TH ST NW,13,bca6d8fcb0bd55e616027446a49c391a,5078,,4974649
-8570906.34781189,4706440.10891761,12000902_12019822,12000902,418.97799683,9TH ST NE & C ST NE,,61a3f6624f46e01960ed42a5e1615974,3086,,4974667
-8577036.08261973,4707457.59832908,11002202_11047772,11047772,3397.81591797,I ST NW & 22ND ST NW,13,ba7f86a6f93595a9cd74c2d33eaba6d7,1375,,4974668
-8576197.8834122,4711989.7065592,11001802_11068902,11068902,2087.0769043,PARK RD NW & 18TH ST NW,13,7db3c37feacb21816e58f1f36edabd84,5245,,4974670
-8572851.89606978,4707718.61142265,11000162_11050892,11000162,0,1ST TER NW & K ST NW,13,c09a7502eb3c653d3b65a6976dbbc809,2010,,4974702
-8572791.12170113,4702817.17996933,14000052_14077672,14077672,140.01199341,S ST SW & HALF ST SW,13,b4d12bba4be1900d0e9fc263b0754dbb,2281,,4974717
-8572953.39388835,4710406.75536259,11000102_11018722,11000102,3329.6640625,1ST ST NW & BRYANT ST NW,13,1d89dc09bc99263918c17deab5d7b9a4,5001,,4974721
-8572608.44796954,4709055.14157161,11073972_12073972_15065322,11073972,0,QUINCY PL NW & QUINCY PL NE & NORTH CAPITOL ST BN,13,51e431c47a4aa3457600151faf2e5662,3038a,,4974722
-8567783.65226203,4700901.18868247,13003002_13038742_13063502,13038742,916.92401123,GAINESVILLE ST SE & 30TH ST SE & NAYLOR RD SE,13,f4c423acec1be5cd35d53b983bed63af,4139,,4974733
-8572254.7814955,4703995.17051147,13000102_13057852,13057852,279.9039917,M ST SE & 1ST ST SE,13,81eb553aecf471154e77b516f49541a9,2209,,4974740
-8572948.15556311,4707212.75882556,11000102_11038612,11000102,849.08001709,1ST ST NW & G ST NW,13,5719cf2b0ebf657048ed0e324359dcdf,2009,,4974762
-8574269.64235079,4706614.33960054,11000902_11026912,11000902,575.03900146,9TH ST NW & D ST NW,13,a57df77acff2d16b0e1d9951b6f7df31,2068,,4974765
-8580213.32985664,4714212.96735016,11009492_11063762,11009492,2147.64794922,ALBEMARLE ST NW & NEBRASKA AVE NW,13,ba2d6564026ff123157be29c0d8c4c24,6037a,,4974798
-8575346.23898408,4707117.52727511,11001502_11038612,11038612,1876.78796387,G ST NW & 15TH ST NW,13,c4a3b08a664293daf74f64c87c69ba49,1033a,,4974809
-8568980.1754985,4707201.75007626,12001902_12015342,12015342,621.41601563,BENNING RD NE & 19TH ST NE,13,1ec8fa4bf32e690080fd3e8a82a3050d,3129,,4974818
-8576886.40272747,4708118.10065919,11057852_11064222,11057852,3218.33203125,M ST NW & NEW HAMPSHIRE AVE NW,13,adfd06043d1a3108ecc0d14a1e6b1f71,1185,,4974821
-8570300.88484287,4705899.02078974,12001302_13001302_15031912,12001302,0,13TH ST NE & 13TH ST SE & EAST CAPITOL ST BN,,dd333756efdb78d519314d897c7bb5c5,4220,,4974829
-8579680.39650395,4714212.43977982,11009492_11075272,11009492,1732.63500977,ALBEMARLE ST NW & RENO RD NW,13,d9b5bc37e634e012cc7ee68ac0ae65f8,6122,,4974832
-8575321.77121675,4715444.46073157,11001402_36000272,36000272,0,Ramp-36000272 & 14TH ST NW,13,9f72bdacf266bdeb6a2ce817ddc64ed8,5065b,,4974840
-8574039.59816629,4704681.24665342,14000702_14038612,14000702,926.96002197,7TH ST SW & G ST SW,13,6d5acfabcb553bfe93705ecb6a0f2f2a,1207,,4974856
-8575159.04396462,4705987.90728054,11001402_11058242,11001402,98.73999786,14TH ST NW & MADISON DR NW,13,489fa92a47505c920449d2f65d103ed8,1018,,4974877
-8570116.64973863,4707537.04414205,12036722_12067922,12036722,2212.1940918,FLORIDA AVE NE & ORREN ST NE,13,db1a790f3ac6f0b029942df51e066e4e,3446,,4974909
-8570657.99480166,4705361.10585492,13001102_13019822,13019822,1336.77404785,C ST SE & 11TH ST SE,13,468dac9da8da872b1e40b27d6c98d7fb,4034,,4974915
-8575649.77666587,4717335.45251608,11001602_11088792,11001602,7773.71191406,16TH ST NW & VAN BUREN ST NW,13,a14cb287150d9e45d2345871abf8d64d,5107,,4974935
-8579815.64288508,4712693.55624527,11071632_11094052,11071632,2113.38793945,PORTER ST NW & WISCONSIN AVE NW,13,a764f4160b9ffdcb7e6496a7cd0163cc,6148,,4974936
-8571471.62789625,4715112.63001411,12048422_12081442,12081442,5544.14990234,SOUTH DAKOTA AVE NE & INGRAHAM ST NE,13,8131665f625b4b1f52375e609c7c1e84,5279,,4974948
-8578991.49629351,4712150.3098621,11003402_11057982,11057982,973.92401123,MACOMB ST NW & 34TH ST NW,13,8f93b66a5da58abe2aa35eac036a1af9,6025,,4974971
-8572510.68415606,4706218.70219145,12025352_12028662_58011732,12028662,0,DELAWARE AVE NE & CONSTITUTION AVE NE & Driveway-58011732,13,b352d937149d40c720063e6eaa67e792,2167,,4974975
-8574038.95363586,4706225.56654646,11000702_11025352,11025352,941.97497559,CONSTITUTION AVE NW & 7TH ST NW,13,191ed8e0b8aad4293c9f0d15d87d204d,2052,,4974985
-8569742.30121854,4700680.52016123,13082352_13083422,13083422,2623.98999023,SUITLAND PKWY SE & STANTON RD SE,,5bf73113ddbd196f37a52c1a9abfe82e,4196,,4974992
-8577096.81194571,4707685.9325037,11069812_36003822_36003882,11069812,3721.69091797,PENNSYLVANIA AVE NW & Ramp-36003822 & Ramp-36003882,13,357235c427de22588d500975ee734470,1196,,4975011
-8575322.06029171,4715402.48022788,11001402_11024502_11052062,11024502,1732.94995117,COLORADO AVE NW & 14TH ST NW & KENNEDY ST NW,13,b0ab7fed2762b6c12f9c44f80ecbd48f,5065,,4975020
-8576598.98332395,4708167.80042293,11002002_11057852,11002002,1399.43505859,20TH ST NW & M ST NW,,b926f552dc286cbc9241e13ace25aa86,1125,,4975022
-8570515.72621075,4706979.65747891,12001202_12059472,12059472,1277.14599609,MARYLAND AVE NE & 12TH ST NE,,baa552d7e859906ebdaa4bb3133fcb0f,3098,,4975025
-8575713.05065521,4711119.16298934,11024632_11043742_36001162_36001172,36001162,0,Ramp-36001162 & COLUMBIA RD NW & HARVARD ST NW & Ramp-36001172,13,0db0b1dad0106145386d64f5b0012206,5091b,,4975026
-8572610.18241946,4705583.37237676,13047972_14047972_15081252_58002142,58002142,46.31299973,Driveway-58002142 & INDEPENDENCE AVE SE & INDEPENDENCE AVE SW & SOUTH CAPITOL ST BN,13,8c42f6be7ca13ed403015c0e638f273f,2227,,4975050
-8574493.52886808,4706978.76355944,11001002_11034382,11001002,584.26300049,10TH ST NW & F ST NW,,10942acc2b057fe24a5adc34d30653ea,2088,,4975059
-8579644.34384039,4715068.41473119,11063762_11075272,11063762,3208.45898438,NEBRASKA AVE NW & RENO RD NW,13,dad606a06ae6d77afb1050ead3898e55,6118,,4975085
-8571827.93566237,4707387.70268991,12000302_12042442,12000302,1153.93103027,3RD ST NE & H ST NE,,69bf16a753c5cdaf739caf9394144a85,3052,,4975091
-8580733.38000085,4714511.43981921,11004202_11076312,11076312,210.22399902,RIVER RD NW & 42ND ST NW,13,13a0883223ccb7d2053940d4ebe5f4e6,6043,,4975128
-8578252.47449993,4716090.39994519,11003002_11060642,11060642,2575.2800293,MILITARY RD NW & 30TH ST NW,13,19f3a12b62f065d424226509db37b106,6250,,4975140
-8572747.75147281,4715254.46588995,11061362_11064222,11061362,116.37799835,MISSOURI AVE NW & NEW HAMPSHIRE AVE NW,13,eb49ef9ee3b0a9b0ed1419a62b7e028a,5156,,4975142
-8573815.6581275,4718062.41429973,11000502_11021322,11000502,6944.45117188,5TH ST NW & CEDAR ST NW,13,df9a484fbee1a5fe81fba8f9ad6ea60d,5012,,4975181
-8570917.77864878,4710504.61456599,12075002_12075462_12091402,12075002,0,REED ST NE & RHODE ISLAND AVE NE & WASHINGTON PL NE,13,477b2c81a83048be27f121756beae0bc,3196,,4975198
-8577981.26149232,4712153.02114934,11025152_11057982,11057982,187.05799866,MACOMB ST NW & CONNECTICUT AVE NW,13,954c1d7808a5785d210aea010030aaec,6072,,4975203
-8569228.54831549,4713865.279355,12060582_12073772,12060582,3569.82495117,MICHIGAN AVE NE & QUEENS CHAPEL TER NE,13,29613cc86b32718af7381fd8d842ce65,3164a,,4975205
-8579301.64626029,4716090.22344895,11060642_11064022,11064022,469.20300293,NEVADA AVE NW & MILITARY RD NW,13,d082afc412d72508e452eb8e16166dcb,6110,,4975229
